id,segment,account_created_at,typical_amount,txn_per_month
21039,high_frequency,2025-03-06 20:35:36,941.22,10.58
21040,low_frequency,2025-01-23 09:53:15,1206.32,1.52
21041,low_frequency,2025-02-24 12:10:11,2429.32,1.3
21042,regular,2025-02-25 01:11:15,1826.29,3.36
21043,low_frequency,2025-04-17 15:56:26,449.28,1.03
21044,regular,2025-02-22 01:24:39,2308.3,3.1
21045,low_frequency,2025-02-26 13:45:27,1560.67,0.87
21046,high_frequency,2025-01-08 13:09:53,1139.0,10.3
21047,regular,2025-01-31 18:52:04,778.42,5.83
21048,regular,2025-01-05 23:56:53,1825.57,2.96
21049,low_frequency,2025-01-14 19:31:52,1805.34,0.51
21050,regular,2025-05-20 17:13:01,2135.33,5.37
21051,low_frequency,2025-02-22 18:03:54,390.1,0.66
21052,regular,2025-01-05 22:47:40,1404.55,4.65
21053,low_frequency,2025-01-10 21:35:57,2888.08,0.74
21054,low_frequency,2025-01-20 20:14:29,550.27,0.98
21055,low_frequency,2025-04-29 14:36:33,1716.92,0.89
21056,low_frequency,2025-02-12 01:15:29,5464.7,1.04
21057,low_frequency,2025-06-14 01:10:15,366.43,1.7
21058,low_frequency,2025-01-17 02:58:53,2463.43,0.96
21059,high_frequency,2025-04-16 01:09:19,999.44,11.84
21060,regular,2025-02-16 09:05:12,713.34,4.55
21061,regular,2025-04-30 03:27:25,3641.81,5.23
21062,low_frequency,2025-01-14 21:56:26,872.43,0.2
21063,low_frequency,2025-01-09 18:54:02,1602.67,0.93
21064,high_value,2025-04-16 18:25:24,3459.97,2.52
21065,low_frequency,2025-02-03 07:50:44,1393.3,1.27
21066,high_frequency,2025-02-25 05:43:06,1779.86,17.66
21067,regular,2025-04-25 19:55:21,730.65,4.55
21068,regular,2025-02-19 05:09:13,1573.31,4.66
21069,regular,2025-01-20 15:51:49,1700.0,4.55
21070,high_frequency,2025-03-26 15:42:27,1370.22,14.68
21071,high_frequency,2025-01-18 22:34:38,2305.74,7.25
21072,regular,2025-05-16 03:14:43,2048.15,3.66
21073,low_frequency,2025-01-25 07:19:41,1864.91,0.71
21074,regular,2025-03-07 03:08:29,3240.6,2.14
21075,low_frequency,2025-01-12 22:45:56,2093.76,1.43
21076,low_frequency,2025-02-25 14:42:27,1565.31,1.46
21077,regular,2025-04-11 05:07:41,452.18,4.01
21078,low_frequency,2025-01-03 03:10:50,411.64,1.28
21079,high_frequency,2025-02-25 15:00:55,1448.99,6.17
21080,high_value,2025-03-23 12:34:18,7678.3,1.51
21081,low_frequency,2025-01-25 06:01:57,738.05,0.2
21082,low_frequency,2025-02-11 19:43:55,1410.99,1.94
21083,regular,2025-05-16 18:02:47,1222.59,4.67
21084,low_frequency,2025-03-16 03:39:27,1742.92,1.38
21085,low_frequency,2025-03-18 22:33:12,2743.74,1.23
21086,high_value,2025-02-22 04:08:25,3275.23,3.31
21087,low_frequency,2025-02-03 10:57:18,1131.1,1.07
21088,low_frequency,2025-01-12 10:56:36,830.93,1.29
21089,regular,2025-02-19 21:34:31,2458.29,4.71
21090,low_frequency,2025-02-11 21:13:40,3490.09,0.9
21091,high_frequency,2025-02-25 19:31:25,725.57,11.01
21092,high_frequency,2025-02-27 22:55:11,1119.53,16.36
21093,low_frequency,2025-01-05 15:23:35,864.85,0.32
21094,low_frequency,2025-01-12 12:13:00,1492.89,1.03
21095,high_frequency,2025-03-28 22:44:05,367.96,15.87
21096,regular,2025-03-27 13:09:28,2757.82,4.32
21097,regular,2025-05-02 16:20:47,1387.17,3.65
21098,low_frequency,2025-03-09 19:20:24,553.86,1.11
21099,regular,2025-01-26 10:36:16,3106.64,3.94
21100,low_frequency,2025-01-22 23:08:35,387.55,1.37
21101,regular,2025-03-02 18:41:04,3093.9,5.29
21102,regular,2025-04-07 12:06:32,1517.44,5.13
21103,regular,2025-02-05 07:23:25,857.64,2.02
21104,regular,2025-02-21 08:41:00,426.46,3.16
21105,regular,2025-01-31 01:55:45,1200.37,2.82
21106,high_frequency,2025-03-24 15:10:04,1491.94,10.09
21107,regular,2025-01-13 15:47:25,2126.57,5.14
21108,low_frequency,2025-01-25 16:12:53,1611.23,1.26
21109,regular,2025-03-02 17:07:47,657.33,2.92
21110,high_frequency,2025-01-09 07:08:23,1303.75,16.75
21111,low_frequency,2025-01-09 03:06:19,1592.49,0.3
21112,high_frequency,2025-01-08 07:21:18,1892.12,14.11
21113,high_value,2025-02-27 16:31:47,2971.59,4.68
21114,regular,2025-04-22 05:47:46,2431.06,1.99
21115,low_frequency,2025-02-26 17:12:38,607.17,1.26
21116,regular,2025-02-12 08:12:03,4420.0,3.37
21117,low_frequency,2025-02-05 02:10:15,3664.11,0.61
21118,low_frequency,2025-03-14 08:49:34,1858.95,0.81
21119,low_frequency,2025-01-18 12:34:31,4521.49,1.09
21120,regular,2025-02-27 16:37:35,4956.18,1.87
21121,regular,2025-03-17 15:42:49,1409.18,0.44
21122,regular,2025-01-21 23:46:58,550.14,7.06
21123,low_frequency,2025-04-12 11:15:48,1536.76,2.12
21124,regular,2025-01-12 12:02:22,4236.28,5.54
21125,regular,2025-02-24 01:27:08,907.33,4.86
21126,regular,2025-02-17 19:59:02,1499.18,4.04
21127,low_frequency,2025-01-18 20:54:13,716.74,0.96
21128,low_frequency,2025-01-06 23:01:41,1340.6,0.87
21129,low_frequency,2025-01-21 09:16:30,848.62,1.4
21130,high_frequency,2025-01-20 12:11:17,1186.87,15.61
21131,regular,2025-01-23 16:09:59,1332.54,3.37
21132,high_frequency,2025-02-05 09:11:23,956.32,18.18
21133,regular,2025-01-06 05:07:08,767.08,4.76
21134,low_frequency,2025-02-04 15:09:25,942.88,1.74
21135,low_frequency,2025-01-22 14:36:24,2008.06,0.91
21136,low_frequency,2025-04-15 08:36:07,1638.5,0.2
21137,regular,2025-03-08 15:35:38,832.62,1.98
21138,high_frequency,2025-04-21 16:51:15,822.76,16.82
21139,low_frequency,2025-05-13 05:21:16,2349.17,1.28
21140,regular,2025-05-08 06:45:04,860.47,3.08
21141,low_frequency,2025-03-04 06:40:11,931.08,0.29
21142,low_frequency,2025-04-14 05:23:31,1825.67,0.97
21143,regular,2025-03-09 07:12:08,2848.33,6.84
21144,low_frequency,2025-01-23 11:32:02,550.61,1.25
21145,low_frequency,2025-02-02 20:47:15,929.82,0.7
21146,regular,2025-03-19 16:34:54,1746.22,6.4
21147,regular,2025-01-30 16:52:21,2062.31,6.1
21148,low_frequency,2025-02-11 03:06:28,1924.39,0.83
21149,regular,2025-01-14 05:26:55,3026.69,3.21
21150,low_frequency,2025-03-11 03:54:21,561.98,1.0
21151,high_frequency,2025-04-21 05:53:58,1095.45,9.54
21152,high_frequency,2025-05-28 20:17:46,2509.68,6.71
21153,low_frequency,2025-02-18 16:17:12,895.35,1.4
21154,regular,2025-02-08 19:21:59,1172.38,6.2
21155,low_frequency,2025-01-23 23:16:10,996.39,2.05
21156,high_frequency,2025-03-01 14:56:27,1605.41,14.92
21157,low_frequency,2025-02-15 01:09:33,1978.86,0.85
21158,regular,2025-05-13 04:40:01,1013.91,5.96
21159,low_frequency,2025-03-08 21:42:48,1177.76,0.99
21160,high_frequency,2025-03-08 23:47:16,761.01,10.74
21161,high_value,2025-01-18 16:04:56,13760.67,5.82
21162,low_frequency,2025-04-24 13:45:59,2505.59,0.82
21163,regular,2025-05-25 12:00:25,1231.74,2.93
21164,regular,2025-01-25 02:02:52,1295.21,4.44
21165,regular,2025-02-02 22:16:14,963.48,5.53
21166,low_frequency,2025-03-25 11:53:59,1168.91,1.2
21167,regular,2025-05-14 22:00:27,1154.35,1.44
21168,regular,2025-01-20 17:30:53,3639.93,3.69
21169,high_value,2025-01-31 02:11:54,2864.05,3.81
21170,regular,2025-01-12 23:34:07,1238.21,3.54
21171,regular,2025-02-14 11:22:48,846.84,4.93
21172,low_frequency,2025-02-20 11:44:41,3500.3,0.61
21173,low_frequency,2025-01-11 18:27:44,1502.24,0.84
21174,regular,2025-03-17 12:52:20,3456.53,4.34
21175,regular,2025-01-14 04:49:09,1521.52,4.44
21176,high_frequency,2025-01-26 07:27:13,1323.48,15.2
21177,regular,2025-01-14 10:24:06,759.21,5.19
21178,low_frequency,2025-03-25 09:19:02,1102.83,0.78
21179,low_frequency,2025-01-08 08:24:32,1072.7,0.61
21180,regular,2025-02-03 16:00:59,1044.7,3.88
21181,low_frequency,2025-01-29 07:12:19,579.43,0.49
21182,low_frequency,2025-01-09 08:44:55,1246.42,1.03
21183,low_frequency,2025-03-01 17:21:25,1026.12,0.57
21184,regular,2025-04-05 04:43:32,1545.31,5.45
21185,low_frequency,2025-01-15 16:54:07,2753.51,1.67
21186,high_value,2025-04-18 12:07:36,13566.69,2.38
21187,high_frequency,2025-02-01 19:36:35,2937.05,12.66
21188,low_frequency,2025-01-28 11:11:22,1546.96,0.21
21189,high_frequency,2025-02-04 07:27:57,5201.61,6.81
21190,regular,2025-02-25 00:42:55,1603.48,5.19
21191,high_value,2025-03-16 10:38:03,6625.18,2.06
21192,regular,2025-01-16 05:22:55,1308.76,3.41
21193,low_frequency,2025-01-05 16:34:30,1003.78,1.1
21194,low_frequency,2025-02-16 21:29:41,460.57,1.05
21195,high_value,2025-01-08 22:21:28,5233.11,1.71
21196,high_value,2025-02-04 06:44:13,2667.62,0.47
21197,regular,2025-01-01 01:19:59,1677.58,1.45
21198,regular,2025-03-20 20:57:36,1859.22,3.14
21199,regular,2025-03-12 02:59:05,507.81,4.25
21200,high_frequency,2025-02-08 02:06:53,1906.79,11.18
21201,regular,2025-01-27 03:44:28,2371.58,4.09
21202,low_frequency,2025-01-18 06:34:44,1356.93,1.39
21203,low_frequency,2025-03-03 12:24:24,2835.81,0.96
21204,regular,2025-01-28 04:24:06,712.0,4.12
21205,low_frequency,2025-01-23 18:15:03,849.68,0.93
21206,high_frequency,2025-03-01 20:33:03,1010.58,11.1
21207,high_value,2025-04-01 00:40:13,2688.24,2.86
21208,low_frequency,2025-02-27 20:40:30,291.07,1.31
21209,high_frequency,2025-05-22 21:58:10,858.6,13.12
21210,regular,2025-02-16 14:59:23,1781.62,0.2
21211,regular,2025-02-26 00:22:20,1520.81,0.88
21212,low_frequency,2025-03-08 18:22:35,631.69,0.32
21213,regular,2025-01-12 06:22:56,1256.39,5.42
21214,high_value,2025-01-27 22:21:40,4442.09,4.01
21215,regular,2025-02-04 19:36:41,4174.11,5.0
21216,regular,2025-02-08 13:48:10,1208.75,4.08
21217,low_frequency,2025-01-21 14:06:44,1125.05,0.86
21218,low_frequency,2025-02-19 13:03:33,1539.53,1.21
21219,regular,2025-03-15 00:10:45,2850.68,5.11
21220,regular,2025-05-25 12:32:33,4461.57,4.57
21221,high_frequency,2025-01-08 21:11:12,1781.0,13.7
21222,regular,2025-01-08 08:27:02,1368.73,5.86
21223,low_frequency,2025-03-16 07:00:27,999.76,0.2
21224,low_frequency,2025-03-18 13:58:03,917.98,0.22
21225,low_frequency,2025-03-24 09:49:54,1634.86,1.1
21226,low_frequency,2025-01-06 11:34:46,1502.97,0.54
21227,low_frequency,2025-02-11 19:36:24,1077.18,0.69
21228,high_frequency,2025-01-19 03:19:10,2190.16,10.08
21229,regular,2025-06-02 10:20:49,399.28,5.18
21230,high_frequency,2025-01-05 17:23:11,1921.05,8.72
21231,high_value,2025-01-22 14:21:19,5861.42,4.27
21232,low_frequency,2025-01-08 10:16:27,889.28,0.74
21233,regular,2025-05-26 06:46:12,6164.88,4.5
21234,low_frequency,2025-02-16 00:24:59,2131.48,1.75
21235,low_frequency,2025-03-11 06:50:21,655.83,1.42
21236,low_frequency,2025-04-05 19:21:54,325.15,0.62
21237,low_frequency,2025-01-26 02:03:15,1930.1,0.65
21238,regular,2025-02-02 01:57:27,2076.63,4.98
21239,regular,2025-02-14 05:38:05,1617.65,3.14
21240,regular,2025-01-20 03:47:09,2916.2,2.27
21241,regular,2025-01-31 01:06:35,921.1,3.1
21242,high_frequency,2025-04-05 08:42:18,1990.78,11.61
21243,high_frequency,2025-02-08 10:59:23,769.47,18.22
21244,high_frequency,2025-02-01 06:17:10,7026.2,1.5
21245,regular,2025-01-10 14:54:14,543.67,6.87
21246,low_frequency,2025-02-18 22:38:15,2806.09,1.39
21247,regular,2025-01-05 02:29:33,2024.52,4.52
21248,regular,2025-01-23 18:32:50,1096.54,4.54
21249,low_frequency,2025-01-05 20:32:30,1297.23,1.21
21250,high_frequency,2025-01-30 00:11:23,632.0,1.42
21251,high_value,2025-01-17 01:37:43,2362.03,4.03
21252,high_value,2025-03-21 03:52:52,3544.58,3.12
21253,low_frequency,2025-01-24 05:14:55,2429.17,1.05
21254,low_frequency,2025-03-13 14:09:10,2002.11,0.41
21255,low_frequency,2025-04-13 19:53:28,3520.92,0.2
21256,high_frequency,2025-01-21 20:21:15,3682.23,12.81
21257,regular,2025-02-07 04:45:02,768.76,3.91
21258,high_frequency,2025-01-21 16:04:52,629.27,11.22
21259,high_value,2025-02-04 02:23:15,3749.93,2.19
21260,low_frequency,2025-01-12 10:48:19,921.57,1.45
21261,low_frequency,2025-06-04 05:14:20,2519.94,0.31
21262,high_frequency,2025-03-17 23:25:38,1526.88,17.58
21263,low_frequency,2025-02-01 06:40:00,881.33,0.71
21264,regular,2025-01-26 18:20:50,994.42,2.7
21265,regular,2025-04-14 05:37:38,2064.89,3.15
21266,regular,2025-06-08 16:34:07,2501.0,4.64
21267,high_value,2025-04-01 16:59:01,3506.82,2.02
21268,low_frequency,2025-04-10 20:14:04,1446.71,1.41
21269,regular,2025-01-26 04:02:10,3117.53,3.7
21270,high_value,2025-01-31 04:33:54,3327.48,3.03
21271,low_frequency,2025-03-07 22:06:37,301.16,0.94
21272,regular,2025-03-20 09:22:30,1148.5,1.92
21273,high_value,2025-03-08 04:22:26,2019.58,4.23
21274,low_frequency,2025-01-07 23:25:56,397.36,0.48
21275,low_frequency,2025-03-10 02:27:15,730.95,1.07
21276,low_frequency,2025-02-05 05:24:01,1472.47,0.24
21277,low_frequency,2025-02-17 12:50:49,682.88,0.21
21278,low_frequency,2025-05-04 20:14:21,1804.73,0.2
21279,low_frequency,2025-02-18 07:19:34,1002.12,1.19
21280,regular,2025-02-08 04:06:39,2153.08,5.44
21281,high_frequency,2025-04-07 15:49:06,868.75,10.52
21282,low_frequency,2025-01-30 06:59:44,661.52,1.75
21283,regular,2025-01-15 06:08:53,5041.1,4.84
21284,low_frequency,2025-01-11 09:13:37,1479.27,1.2
21285,regular,2025-03-09 10:15:52,2956.9,4.07
21286,low_frequency,2025-03-25 00:54:32,1232.44,1.5
21287,low_frequency,2025-03-22 00:00:34,2049.88,0.97
21288,high_value,2025-02-08 10:51:31,3892.7,5.02
21289,high_frequency,2025-03-28 09:42:33,1680.89,14.29
21290,regular,2025-01-22 07:00:36,408.56,2.48
21291,regular,2025-02-20 07:40:00,2047.85,7.88
21292,regular,2025-01-04 20:41:46,2318.43,5.61
21293,low_frequency,2025-02-03 18:36:59,931.43,0.29
21294,regular,2025-03-27 10:53:24,405.84,2.51
21295,high_frequency,2025-02-10 23:42:10,1001.23,12.21
21296,high_value,2025-04-19 19:34:49,2551.89,2.9
21297,regular,2025-02-12 15:12:09,4748.22,7.5
21298,low_frequency,2025-01-16 23:44:42,591.17,1.51
21299,regular,2025-02-02 13:06:53,1881.23,3.41
21300,regular,2025-03-05 17:25:04,994.68,8.0
21301,low_frequency,2025-04-09 13:13:05,574.71,0.91
21302,regular,2025-03-04 05:57:31,1436.94,3.41
21303,low_frequency,2025-02-10 01:45:25,2979.64,0.86
21304,regular,2025-05-09 01:26:01,2715.74,4.17
21305,high_frequency,2025-01-25 12:48:18,1932.71,9.69
21306,low_frequency,2025-01-02 21:42:38,474.54,1.44
21307,regular,2025-02-16 20:29:23,1179.54,3.62
21308,low_frequency,2025-01-11 21:08:34,689.93,1.53
21309,low_frequency,2025-01-11 06:04:20,1622.9,0.85
21310,regular,2025-02-27 12:23:58,1999.45,5.55
21311,regular,2025-02-18 02:01:54,1382.77,6.85
21312,high_frequency,2025-01-10 17:35:28,718.08,12.42
21313,regular,2025-02-10 18:12:33,3646.32,1.68
21314,high_frequency,2025-02-03 12:44:10,2706.54,9.87
21315,low_frequency,2025-03-16 11:21:18,657.14,1.48
21316,regular,2025-03-05 14:53:26,1836.81,1.79
21317,low_frequency,2025-03-01 14:55:41,1197.0,0.74
21318,regular,2025-02-20 09:49:56,3757.38,4.99
21319,regular,2025-01-04 07:54:23,2486.67,1.88
21320,low_frequency,2025-02-09 11:43:38,1141.59,0.95
21321,regular,2025-01-15 19:36:25,794.13,3.62
21322,regular,2025-05-03 12:36:03,1533.63,5.07
21323,low_frequency,2025-03-16 16:24:50,1377.1,1.27
21324,regular,2025-04-02 14:29:15,2884.43,1.01
21325,high_frequency,2025-02-12 07:21:52,1398.9,19.44
21326,low_frequency,2025-03-03 10:37:44,790.39,1.22
21327,regular,2025-01-03 14:32:18,3191.72,2.85
21328,high_frequency,2025-06-01 14:11:54,2870.4,8.89
21329,low_frequency,2025-02-11 00:34:42,1661.75,0.89
21330,low_frequency,2025-04-07 05:54:45,1489.99,1.1
21331,regular,2025-03-03 10:28:51,1062.17,4.88
21332,regular,2025-01-08 00:46:17,543.77,2.1
21333,high_frequency,2025-01-15 19:31:05,556.75,6.11
21334,regular,2025-01-14 12:36:41,1960.99,3.57
21335,regular,2025-03-14 14:43:12,1436.31,3.42
21336,regular,2025-02-28 18:08:16,1302.07,1.79
21337,low_frequency,2025-01-22 19:11:49,966.46,1.26
21338,regular,2025-02-15 00:57:11,1023.75,6.38
21339,low_frequency,2025-03-27 00:32:36,405.41,1.32
21340,high_value,2025-01-06 21:52:37,4723.06,2.33
21341,low_frequency,2025-01-31 15:02:17,1665.92,1.68
21342,low_frequency,2025-02-24 03:50:13,1401.89,0.55
21343,high_frequency,2025-02-18 09:17:11,2057.18,13.68
21344,low_frequency,2025-01-13 14:20:49,2173.14,0.9
21345,regular,2025-02-15 16:01:58,1728.72,7.18
21346,high_value,2025-04-06 10:38:19,4294.77,4.98
21347,high_frequency,2025-02-20 17:19:17,1371.04,13.45
21348,low_frequency,2025-01-08 14:14:10,760.53,1.38
21349,low_frequency,2025-05-13 05:36:14,2364.93,0.27
21350,regular,2025-05-15 13:23:57,1196.99,2.01
21351,regular,2025-01-09 03:52:23,871.17,2.61
21352,low_frequency,2025-01-08 02:47:15,1770.42,1.93
21353,low_frequency,2025-03-06 21:03:39,1108.43,0.62
21354,high_frequency,2025-01-28 07:52:47,1812.87,19.19
21355,low_frequency,2025-01-04 13:45:06,966.82,0.96
21356,high_frequency,2025-05-17 00:55:35,670.49,7.4
21357,low_frequency,2025-04-09 22:57:16,606.29,0.62
21358,regular,2025-02-18 13:14:20,2410.14,6.88
21359,regular,2025-05-02 11:35:05,2253.79,3.27
21360,low_frequency,2025-03-18 12:02:51,1567.9,0.82
21361,regular,2025-03-12 13:02:44,4422.34,5.94
21362,low_frequency,2025-02-23 06:12:29,927.42,1.18
21363,high_frequency,2025-02-27 19:09:19,1591.38,8.64
21364,regular,2025-03-09 16:48:49,1806.81,1.12
21365,low_frequency,2025-03-11 10:30:46,1078.85,1.47
21366,regular,2025-06-09 08:29:21,1036.36,3.56
21367,high_value,2025-03-10 16:45:23,11531.49,1.49
21368,regular,2025-01-03 08:01:22,4207.93,2.8
21369,low_frequency,2025-03-15 19:17:53,1242.52,0.2
21370,high_frequency,2025-03-15 00:47:50,2065.71,3.02
21371,low_frequency,2025-01-23 03:01:17,652.14,0.2
21372,regular,2025-03-30 08:59:40,4659.46,4.79
21373,low_frequency,2025-02-11 10:23:44,1729.39,1.67
21374,regular,2025-01-24 18:28:00,2244.63,3.01
21375,regular,2025-01-09 23:25:09,1741.34,5.46
21376,low_frequency,2025-03-11 12:36:55,580.35,0.2
21377,high_frequency,2025-01-25 03:26:49,2155.5,8.2
21378,regular,2025-04-06 04:32:30,2168.95,1.33
21379,low_frequency,2025-03-17 07:24:03,996.85,1.31
21380,regular,2025-02-14 13:46:34,1927.11,3.16
21381,regular,2025-04-01 21:40:54,907.25,2.12
21382,low_frequency,2025-01-23 14:33:32,962.05,1.14
21383,regular,2025-01-18 01:40:28,2440.44,3.17
21384,high_value,2025-01-21 11:05:58,2781.32,4.77
21385,low_frequency,2025-02-18 01:01:11,764.63,1.8
21386,high_frequency,2025-03-19 11:54:22,739.12,0.92
21387,regular,2025-02-10 01:59:11,1454.58,3.35
21388,low_frequency,2025-01-16 04:36:08,1100.01,0.96
21389,regular,2025-03-24 22:29:32,1045.62,3.17
21390,regular,2025-02-20 06:01:46,741.32,5.28
21391,high_frequency,2025-01-03 04:35:16,2262.93,14.74
21392,regular,2025-04-15 15:35:18,4095.38,3.21
21393,low_frequency,2025-01-07 18:29:14,921.79,1.56
21394,low_frequency,2025-02-25 20:10:47,1150.06,1.3
21395,low_frequency,2025-04-10 11:38:32,534.73,1.37
21396,regular,2025-02-20 05:29:58,1510.54,0.2
21397,high_value,2025-03-15 20:58:07,3243.4,0.93
21398,high_frequency,2025-05-31 10:45:29,1915.39,19.72
21399,high_frequency,2025-01-17 17:16:18,1593.78,3.2
21400,regular,2025-03-30 17:48:29,791.15,3.73
21401,low_frequency,2025-05-11 09:27:33,2555.22,1.26
21402,regular,2025-02-05 01:35:04,2621.67,4.02
21403,low_frequency,2025-03-19 15:04:54,1049.78,0.59
21404,low_frequency,2025-01-01 20:08:22,2109.44,1.43
21405,low_frequency,2025-02-15 19:56:22,1172.89,1.27
21406,high_value,2025-01-27 03:27:44,3731.45,4.57
21407,regular,2025-01-25 01:24:29,1122.23,2.86
21408,low_frequency,2025-02-01 23:32:30,1133.13,1.21
21409,high_value,2025-01-24 05:57:54,8542.35,2.95
21410,high_frequency,2025-01-25 16:15:20,850.33,14.81
21411,regular,2025-01-26 15:44:35,1214.81,2.92
21412,low_frequency,2025-02-05 07:48:23,1614.9,0.41
21413,low_frequency,2025-02-21 00:30:57,2426.82,1.41
21414,low_frequency,2025-04-02 19:35:00,2056.79,0.63
21415,regular,2025-01-11 20:35:22,1970.6,4.54
21416,regular,2025-04-14 14:42:48,757.84,4.59
21417,low_frequency,2025-01-04 14:24:22,721.49,0.72
21418,low_frequency,2025-03-03 15:59:15,1480.08,1.06
21419,regular,2025-01-07 07:50:53,4494.92,5.65
21420,high_frequency,2025-02-24 22:22:52,1238.89,9.34
21421,low_frequency,2025-01-03 22:15:57,3176.5,0.38
21422,regular,2025-01-02 13:26:31,1037.79,4.2
21423,high_value,2025-01-30 00:24:54,5916.31,0.6
21424,regular,2025-02-05 12:36:53,1146.51,3.77
21425,regular,2025-03-07 17:57:01,1156.29,4.09
21426,regular,2025-05-17 13:35:33,818.64,2.39
21427,high_frequency,2025-01-30 20:10:58,680.02,14.83
21428,high_frequency,2025-04-12 00:18:21,1263.42,7.88
21429,low_frequency,2025-01-12 18:39:21,2272.61,1.19
21430,low_frequency,2025-03-24 23:41:08,793.32,1.39
21431,low_frequency,2025-03-02 15:03:09,1856.73,1.16
21432,low_frequency,2025-05-18 06:14:19,1180.87,0.63
21433,regular,2025-01-24 08:22:26,712.65,2.34
21434,low_frequency,2025-01-30 21:16:15,2926.26,0.38
21435,regular,2025-02-27 06:50:29,1554.17,1.56
21436,regular,2025-05-13 17:25:44,3747.54,6.26
21437,regular,2025-01-18 23:21:07,1352.44,3.6
21438,low_frequency,2025-01-07 00:29:57,234.92,0.97
21439,low_frequency,2025-02-02 15:52:13,755.89,1.29
21440,low_frequency,2025-01-14 03:12:10,1015.36,1.89
21441,high_value,2025-05-22 21:24:48,1924.48,3.97
21442,low_frequency,2025-01-22 18:48:06,1004.82,0.42
21443,low_frequency,2025-01-27 18:53:59,3879.79,0.2
21444,low_frequency,2025-01-21 23:18:38,2493.64,1.88
21445,regular,2025-01-29 17:08:35,953.84,3.08
21446,regular,2025-02-09 04:30:58,1118.24,5.45
21447,high_value,2025-05-07 18:19:57,4222.19,3.22
21448,low_frequency,2025-05-07 04:09:21,1235.45,0.84
21449,low_frequency,2025-01-01 12:21:37,862.37,0.45
21450,high_frequency,2025-04-16 15:03:39,4129.05,4.56
21451,low_frequency,2025-05-21 19:19:11,2239.51,0.52
21452,low_frequency,2025-01-23 09:20:17,2027.78,0.98
21453,high_value,2025-01-09 23:30:12,6553.0,2.79
21454,regular,2025-03-11 15:07:50,1108.0,2.2
21455,regular,2025-02-23 03:05:59,1243.79,5.79
21456,high_value,2025-01-28 08:27:50,5713.06,3.05
21457,low_frequency,2025-01-04 09:23:20,525.28,0.62
21458,low_frequency,2025-01-19 05:21:21,1132.42,0.45
21459,low_frequency,2025-02-22 03:20:04,3546.1,0.76
